OrderID,OrderDate,CustomerID,CustomerName,Email,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,TotalAmount,PaymentMethod,OrderStatus,City,State,Country
ORD0110446,2024-12-22,CUST01930,Divya Shah,customer1930@email.com,P7356,Face Wash,Beauty & Personal Care,GlowSkin,1,949.89,949.89,Credit Card,Delivered,Howrah,West Bengal,India
ORD0113422,2024-12-22,CUST02477,Sunita Pandey,customer2477@email.com,P9421,Academic Textbook,Books,EduBooks,1,1734.58,1734.58,Wallet,Returned,Nagpur,Maharashtra,India
ORD0100027,2024-12-22,CUST00006,Sneha Mehta,customer6@email.com,P9808,Comics,Books,KidsPress,1,186.15,186.15,Debit Card,Delivered,Ludhiana,Punjab,India
ORD0100027,2024-12-22,CUST00006,Sneha Mehta,customer6@email.com,P6567,Academic Textbook,Books,EduBooks,1,888.86,888.86,Credit Card,Delivered,Ludhiana,Punjab,India
ORD0109454,2024-12-22,CUST01745,Atharv Bhatt,customer1745@email.com,P8860,Curtains,Home & Kitchen,CozyHome,1,2525.54,2525.54,Debit Card,Delivered,Coimbatore,Tamil Nadu,India
ORD0113422,2024-12-22,CUST02477,Sunita Pandey,customer2477@email.com,P1974,Pressure Cooker,Home & Kitchen,ChefMaster,1,4279.44,4279.44,Net Banking,Delivered,Nagpur,Maharashtra,India
ORD0105542,2024-12-22,CUST01001,Aanya Pandey,customer1001@email.com,P3089,Educational Toy,Toys & Games,KiddoFun,1,829.11,829.11,Debit Card,Delivered,Howrah,West Bengal,India
ORD0107269,2024-12-22,CUST01327,Arun Patel,customer1327@email.com,P5431,Smart Watch,Electronics,TechPro,2,18222.01,36444.02,Credit Card,Delivered,Lucknow,Uttar Pradesh,India
ORD0108597,2024-12-23,CUST01577,Nidhi Shah,customer1577@email.com,P7429,Tennis Racket,Sports & Outdoors,SportPro,1,3879.85,3879.85,Debit Card,Delivered,Chandigarh,Punjab,India
ORD0113423,2024-12-23,CUST02477,Sunita Pandey,customer2477@email.com,P8839,Fiction Novel,Books,BookWorld,1,435.52,435.52,Wallet,Delivered,Nagpur,Maharashtra,India
ORD0108717,2024-12-23,CUST01601,Rahul Das,customer1601@email.com,P5227,Pillow Set,Home & Kitchen,CozyHome,1,1434.95,1434.95,Cash on Delivery,Delivered,Hyderabad,Telangana,India
ORD0113423,2024-12-23,CUST02477,Sunita Pandey,customer2477@email.com,P8217,Smart Watch,Electronics,TechPro,1,15156.16,15156.16,Wallet,Delivered,Nagpur,Maharashtra,India
ORD0106559,2024-12-23,CUST01203,Rahul Chopra,customer1203@email.com,P8337,Face Serum,Beauty & Personal Care,GlowSkin,3,2607.1,7821.3,Debit Card,Delivered,Chandigarh,Punjab,India
ORD0105234,2024-12-23,CUST00946,Vivaan Tiwari,customer946@email.com,P2434,Hair Oil,Beauty & Personal Care,HairCare Pro,1,280.21,280.21,Credit Card,Delivered,Kolkata,West Bengal,India
ORD0105234,2024-12-23,CUST00946,Vivaan Tiwari,customer946@email.com,P5889,Wireless Earbuds,Electronics,SoundMax,1,3707.17,3707.17,Debit Card,Delivered,Kolkata,West Bengal,India
ORD0106559,2024-12-23,CUST01203,Rahul Chopra,customer1203@email.com,P3333,Formal Shirt,Clothing,ClassicWear,1,2637.3,2637.3,UPI,Returned,Chandigarh,Punjab,India
ORD0106559,2024-12-23,CUST01203,Rahul Chopra,customer1203@email.com,P7756,Dumbbells Set,Sports & Outdoors,FitLife,1,3503.34,3503.34,Net Banking,Delivered,Chandigarh,Punjab,India
ORD0105226,2024-12-23,CUST00946,Vivaan Tiwari,customer946@email.com,P4229,Bluetooth Speaker,Electronics,SoundMax,1,2452.58,2452.58,Wallet,Delivered,Kolkata,West Bengal,India
ORD0101583,2024-12-23,CUST00291,Vihaan Verma,customer291@email.com,P9350,Saree,Clothing,EthnicCharm,1,7929.85,7929.85,Wallet,Delivered,Hubli,Karnataka,India
ORD0113423,2024-12-23,CUST02477,Sunita Pandey,customer2477@email.com,P8498,Formal Shirt,Clothing,ClassicWear,1,2129.22,2129.22,Net Banking,Delivered,Nagpur,Maharashtra,India
ORD0109965,2024-12-23,CUST01827,Priya Iyer,customer1827@email.com,P3537,Body Lotion,Beauty & Personal Care,GlowSkin,1,1112.44,945.57,Debit Card,Delivered,Thiruvananthapuram,Kerala,India
ORD0101583,2024-12-23,CUST00291,Vihaan Verma,customer291@email.com,P1988,Socks Pack,Clothing,SportFit,1,565.06,565.06,Wallet,Delivered,Hubli,Karnataka,India
ORD0105226,2024-12-23,CUST00946,Vivaan Tiwari,customer946@email.com,P4841,Soft Toy,Toys & Games,KiddoFun,1,211.08,168.86,Net Banking,Returned,Kolkata,West Bengal,India
ORD0113423,2024-12-23,CUST02477,Sunita Pandey,customer2477@email.com,P9844,Building Blocks,Toys & Games,KiddoFun,2,718.56,1437.12,Net Banking,Delivered,Nagpur,Maharashtra,India
ORD0101583,2024-12-23,CUST00291,Vihaan Verma,customer291@email.com,P5019,Travel Guide,Books,ReadMore,1,358.54,358.54,Credit Card,Delivered,Hubli,Karnataka,India
ORD0108717,2024-12-23,CUST01601,Rahul Das,customer1601@email.com,P4682,Card Game,Toys & Games,PlayMore,1,241.3,241.3,Cash on Delivery,Delivered,Hyderabad,Telangana,India
ORD0113423,2024-12-23,CUST02477,Sunita Pandey,customer2477@email.com,P2464,USB-C Cable,Electronics,PowerPlus,1,593.25,593.25,UPI,Delivered,Nagpur,Maharashtra,India
ORD0110239,2024-12-23,CUST01891,Aarav Sharma,customer1891@email.com,P2409,Football,Sports & Outdoors,SportPro,1,1460.64,1460.64,Wallet,Delivered,Jaipur,Rajasthan,India
ORD0108597,2024-12-23,CUST01577,Nidhi Shah,customer1577@email.com,P7060,Hoodie,Clothing,StreetVibe,1,1921.27,1921.27,Net Banking,Returned,Chandigarh,Punjab,India
ORD0104569,2024-12-23,CUST00841,Shaurya Joshi,customer841@email.com,P7351,Children Book,Books,KidsPress,1,209.47,209.47,UPI,Delivered,Lucknow,Uttar Pradesh,India
ORD0113439,2024-12-23,CUST02479,Arjun Reddy,customer2479@email.com,P1033,Power Bank 20000mAh,Electronics,PowerPlus,1,2729.86,2456.87,Net Banking,Delivered,Thane,Maharashtra,India
ORD0107931,2024-12-23,CUST01446,Sneha Verma,customer1446@email.com,P8285,Hair Oil,Beauty & Personal Care,HairCare Pro,1,326.27,326.27,Net Banking,Delivered,Delhi,Delhi,India
ORD0103304,2024-12-23,CUST00600,Sneha Yadav,customer600@email.com,P8117,Bluetooth Speaker,Electronics,SoundMax,1,1085.6,1085.6,Debit Card,Delivered,Udaipur,Rajasthan,India
ORD0103018,2024-12-23,CUST00557,Rahul Mehta,customer557@email.com,P7792,Laptop,Electronics,CompuTech,2,77471.4,147195.66,Debit Card,Delivered,Durgapur,West Bengal,India
ORD0107931,2024-12-23,CUST01446,Sneha Verma,customer1446@email.com,P8570,Building Blocks,Toys & Games,KiddoFun,1,347.44,347.44,Credit Card,Delivered,Delhi,Delhi,India
ORD0110456,2024-12-23,CUST01930,Divya Shah,customer1930@email.com,P3994,Sports Water Bottle,Sports & Outdoors,FitLife,2,1193.31,2386.62,Cash on Delivery,Delivered,Howrah,West Bengal,India
ORD0103018,2024-12-23,CUST00557,Rahul Mehta,customer557@email.com,P3042,Travel Guide,Books,ReadMore,1,620.96,620.96,Wallet,Delivered,Durgapur,West Bengal,India
ORD0102008,2024-12-23,CUST00357,Atharv Kumar,customer357@email.com,P8208,Power Bank 20000mAh,Electronics,PowerPlus,1,2661.4,2661.4,Wallet,Delivered,Durgapur,West Bengal,India
ORD0103018,2024-12-23,CUST00557,Rahul Mehta,customer557@email.com,P6885,Dollhouse,Toys & Games,KiddoFun,1,2700.92,2700.92,Net Banking,Returned,Durgapur,West Bengal,India
ORD0100452,2024-12-23,CUST00078,Arjun Verma,customer78@email.com,P1330,Tennis Racket,Sports & Outdoors,SportPro,1,7303.96,5843.17,UPI,Returned,Faridabad,Haryana,India
ORD0102711,2024-12-23,CUST00487,Priya Pandey,customer487@email.com,P5302,Laptop,Electronics,CompuTech,1,82819.06,70396.2,Wallet,Delivered,Durgapur,West Bengal,India
ORD0103388,2024-12-23,CUST00611,Suresh Singh,customer611@email.com,P6856,Travel Guide,Books,ReadMore,1,592.89,592.89,UPI,Delivered,Durgapur,West Bengal,India
ORD0102679,2024-12-23,CUST00477,Arun Shah,customer477@email.com,P1734,Saree,Clothing,EthnicCharm,1,3278.77,2950.89,Debit Card,Delivered,Thane,Maharashtra,India
ORD0105506,2024-12-23,CUST00996,Arun Agarwal,customer996@email.com,P8928,Cookbook,Books,BookWorld,1,938.33,938.33,Credit Card,Delivered,Bengaluru,Karnataka,India
ORD0105506,2024-12-23,CUST00996,Arun Agarwal,customer996@email.com,P9823,Soft Toy,Toys & Games,KiddoFun,1,371.24,371.24,Credit Card,Delivered,Bengaluru,Karnataka,India
ORD0105506,2024-12-23,CUST00996,Arun Agarwal,customer996@email.com,P2373,Beard Trimmer,Beauty & Personal Care,GroomMaster,2,2254.58,4509.16,UPI,Delivered,Bengaluru,Karnataka,India
ORD0104975,2024-12-23,CUST00902,Aarav Gupta,customer902@email.com,P7248,Body Lotion,Beauty & Personal Care,GlowSkin,1,1043.68,991.5,Wallet,Cancelled,Pune,Maharashtra,India
ORD0107145,2024-12-23,CUST01301,Diya Bhatt,customer1301@email.com,P4311,Curtains,Home & Kitchen,CozyHome,1,2043.98,2043.98,UPI,Returned,Lucknow,Uttar Pradesh,India
ORD0104956,2024-12-23,CUST00900,Riya Mishra,customer900@email.com,P4158,Saree,Clothing,EthnicCharm,1,9336.47,9336.47,Debit Card,Delivered,Jaipur,Rajasthan,India
ORD0102205,2024-12-23,CUST00388,Vivaan Iyer,customer388@email.com,P1585,Sports Water Bottle,Sports & Outdoors,FitLife,1,897.66,852.78,Debit Card,Delivered,Bengaluru,Karnataka,India
ORD0108717,2024-12-23,CUST01601,Rahul Das,customer1601@email.com,P5715,Sunscreen,Beauty & Personal Care,GlowSkin,1,571.96,571.96,Cash on Delivery,Delivered,Hyderabad,Telangana,India
ORD0107931,2024-12-23,CUST01446,Sneha Verma,customer1446@email.com,P4973,Travel Guide,Books,ReadMore,1,526.78,526.78,UPI,Delivered,Delhi,Delhi,India
ORD0104569,2024-12-23,CUST00841,Shaurya Joshi,customer841@email.com,P6845,Kurta Set,Clothing,EthnicCharm,1,3437.94,3437.94,Cash on Delivery,Returned,Lucknow,Uttar Pradesh,India
ORD0108597,2024-12-23,CUST01577,Nidhi Shah,customer1577@email.com,P6934,Webcam Full HD,Electronics,VisionTech,1,5515.09,5515.09,UPI,Delivered,Chandigarh,Punjab,India
ORD0107830,2024-12-23,CUST01427,Neha Menon,customer1427@email.com,P7131,Action Figure,Toys & Games,PlayMore,1,1852.11,1852.11,Net Banking,Delivered,Howrah,West Bengal,India
ORD0103872,2024-12-23,CUST00695,Riya Iyer,customer695@email.com,P3494,Card Game,Toys & Games,PlayMore,1,563.09,563.09,Credit Card,Delivered,Udaipur,Rajasthan,India
ORD0102924,2024-12-23,CUST00529,Nidhi Joshi,customer529@email.com,P3745,Self Help Book,Books,BookWorld,3,694.75,2084.25,Credit Card,Returned,Faridabad,Haryana,India
ORD0104864,2024-12-23,CUST00884,Meera Pandey,customer884@email.com,P5445,Sunscreen,Beauty & Personal Care,GlowSkin,2,1435.85,2871.7,Net Banking,Delivered,New Delhi,Delhi,India
ORD0110998,2024-12-23,CUST02029,Neha Joshi,customer2029@email.com,P8399,Toaster,Home & Kitchen,HomeAppliance,1,4396.23,4396.23,Debit Card,Delivered,Nagpur,Maharashtra,India
ORD0106890,2024-12-23,CUST01265,Reyansh Menon,customer1265@email.com,P8103,Academic Textbook,Books,EduBooks,1,1923.53,1923.53,Net Banking,Delivered,Ludhiana,Punjab,India
ORD0103219,2024-12-23,CUST00589,Atharv Joshi,customer589@email.com,P8689,Travel Guide,Books,ReadMore,1,556.31,556.31,Credit Card,Delivered,Howrah,West Bengal,India
ORD0103219,2024-12-23,CUST00589,Atharv Joshi,customer589@email.com,P5298,Vacuum Cleaner,Home & Kitchen,HomeAppliance,1,11490.8,11490.8,Cash on Delivery,Delivered,Howrah,West Bengal,India
ORD0113193,2024-12-23,CUST02427,Aditya Gupta,customer2427@email.com,P4106,Bedsheet Set,Home & Kitchen,CozyHome,1,1883.45,1883.45,Net Banking,Delivered,Madurai,Tamil Nadu,India
ORD0112473,2024-12-23,CUST02307,Neha Das,customer2307@email.com,P9484,Hoodie,Clothing,StreetVibe,1,1673.76,1673.76,Cash on Delivery,Cancelled,Kozhikode,Kerala,India
ORD0112473,2024-12-23,CUST02307,Neha Das,customer2307@email.com,P7922,Poetry Collection,Books,ReadMore,2,236.66,473.32,Cash on Delivery,Delivered,Kozhikode,Kerala,India
ORD0100281,2024-12-23,CUST00043,Manish Chopra,customer43@email.com,P1157,Pressure Cooker,Home & Kitchen,ChefMaster,1,4805.44,4805.44,Debit Card,Returned,Kolkata,West Bengal,India
ORD0112473,2024-12-23,CUST02307,Neha Das,customer2307@email.com,P9452,Gym Bag,Sports & Outdoors,FitLife,1,1757.08,1757.08,UPI,Delivered,Kozhikode,Kerala,India
ORD0101719,2024-12-23,CUST00313,Myra Nair,customer313@email.com,P2373,Tennis Racket,Sports & Outdoors,SportPro,1,6870.04,6870.04,Debit Card,Delivered,Bengaluru,Karnataka,India
ORD0110044,2024-12-23,CUST01847,Sunita Agarwal,customer1847@email.com,P8966,Business Book,Books,BookWorld,2,442.15,884.3,UPI,Delivered,Jodhpur,Rajasthan,India
ORD0112304,2024-12-23,CUST02285,Diya Joshi,customer2285@email.com,P7659,Cookware Set,Home & Kitchen,ChefMaster,1,2433.81,2433.81,Cash on Delivery,Delivered,Kochi,Kerala,India
ORD0110044,2024-12-23,CUST01847,Sunita Agarwal,customer1847@email.com,P5415,Power Bank 20000mAh,Electronics,PowerPlus,1,2703.95,2703.95,Wallet,Delivered,Jodhpur,Rajasthan,India
ORD0100328,2024-12-23,CUST00057,Navya Kumar,customer57@email.com,P3022,Track Pants,Clothing,SportFit,2,1590.18,3180.36,UPI,Delivered,Kochi,Kerala,India
ORD0100328,2024-12-23,CUST00057,Navya Kumar,customer57@email.com,P8050,Cookware Set,Home & Kitchen,ChefMaster,2,4807.04,9614.08,Debit Card,Returned,Kochi,Kerala,India
ORD0100328,2024-12-23,CUST00057,Navya Kumar,customer57@email.com,P1817,Building Blocks,Toys & Games,KiddoFun,1,511.28,511.28,Debit Card,Delivered,Kochi,Kerala,India
ORD0112473,2024-12-23,CUST02307,Neha Das,customer2307@email.com,P2086,Cricket Bat,Sports & Outdoors,SportPro,1,2699.87,2699.87,Credit Card,Delivered,Kozhikode,Kerala,India
ORD0112301,2024-12-23,CUST02285,Diya Joshi,customer2285@email.com,P1687,Socks Pack,Clothing,SportFit,1,545.34,436.27,Net Banking,Delivered,Kochi,Kerala,India
ORD0109598,2024-12-23,CUST01763,Reyansh Bhatt,customer1763@email.com,P1379,Tennis Racket,Sports & Outdoors,SportPro,1,6953.72,6953.72,Wallet,Delivered,Rajkot,Gujarat,India
ORD0107598,2024-12-23,CUST01393,Suresh Nair,customer1393@email.com,P6423,Hair Dryer,Beauty & Personal Care,HairCare Pro,1,3923.55,3923.55,Debit Card,Delivered,Kanpur,Uttar Pradesh,India
ORD0109056,2024-12-23,CUST01677,Aditya Kumar,customer1677@email.com,P2613,Travel Guide,Books,ReadMore,1,715.99,715.99,Wallet,Delivered,Amritsar,Punjab,India
ORD0106941,2024-12-23,CUST01274,Riya Mehta,customer1274@email.com,P1812,Perfume,Beauty & Personal Care,EssenceLux,2,1499.15,2998.3,UPI,Delivered,Hyderabad,Telangana,India
ORD0106941,2024-12-23,CUST01274,Riya Mehta,customer1274@email.com,P6899,Educational Toy,Toys & Games,KiddoFun,1,1416.72,1416.72,Credit Card,Delivered,Hyderabad,Telangana,India
ORD0108040,2024-12-23,CUST01466,Diya Gupta,customer1466@email.com,P9234,Laptop,Electronics,CompuTech,1,68946.58,68946.58,Credit Card,Delivered,Warangal,Telangana,India
ORD0106941,2024-12-23,CUST01274,Riya Mehta,customer1274@email.com,P4638,Bluetooth Speaker,Electronics,SoundMax,2,5967.96,11935.92,Wallet,Delivered,Hyderabad,Telangana,India
ORD0102089,2024-12-23,CUST00371,Ishaan Joshi,customer371@email.com,P8113,Smartphone,Electronics,TechPro,1,74706.87,74706.87,Net Banking,Delivered,Agra,Uttar Pradesh,India
ORD0102842,2024-12-23,CUST00515,Meera Chopra,customer515@email.com,P3128,Running Shoes,Sports & Outdoors,FitLife,1,7139.03,7139.03,Cash on Delivery,Delivered,Pune,Maharashtra,India
ORD0107598,2024-12-23,CUST01393,Suresh Nair,customer1393@email.com,P8290,Dollhouse,Toys & Games,KiddoFun,3,2198.35,6595.05,Debit Card,Delivered,Kanpur,Uttar Pradesh,India
ORD0108491,2024-12-23,CUST01556,Reyansh Yadav,customer1556@email.com,P1070,Smart Watch,Electronics,TechPro,1,23102.96,23102.96,Credit Card,Delivered,Ludhiana,Punjab,India
ORD0112435,2024-12-23,CUST02299,Suresh Singh,customer2299@email.com,P2190,Webcam Full HD,Electronics,VisionTech,1,5987.36,5987.36,Cash on Delivery,Cancelled,Rajkot,Gujarat,India
ORD0108491,2024-12-23,CUST01556,Reyansh Yadav,customer1556@email.com,P4666,Perfume,Beauty & Personal Care,EssenceLux,1,3990.98,3990.98,Credit Card,Returned,Ludhiana,Punjab,India
ORD0108491,2024-12-23,CUST01556,Reyansh Yadav,customer1556@email.com,P6220,Children Book,Books,KidsPress,1,240.27,240.27,Credit Card,Cancelled,Ludhiana,Punjab,India
ORD0105353,2024-12-23,CUST00966,Vikram Mehta,customer966@email.com,P8951,Beard Trimmer,Beauty & Personal Care,GroomMaster,1,4014.59,4014.59,Cash on Delivery,Returned,Hyderabad,Telangana,India
ORD0108491,2024-12-23,CUST01556,Reyansh Yadav,customer1556@email.com,P7539,Academic Textbook,Books,EduBooks,2,1591.21,3182.42,UPI,Cancelled,Ludhiana,Punjab,India
ORD0105353,2024-12-23,CUST00966,Vikram Mehta,customer966@email.com,P2123,Headphones,Electronics,SoundMax,1,12726.03,12726.03,Credit Card,Returned,Hyderabad,Telangana,India
ORD0107598,2024-12-23,CUST01393,Suresh Nair,customer1393@email.com,P8008,Shampoo,Beauty & Personal Care,HairCare Pro,1,1084.51,1084.51,UPI,Cancelled,Kanpur,Uttar Pradesh,India
ORD0108491,2024-12-23,CUST01556,Reyansh Yadav,customer1556@email.com,P3613,Hoodie,Clothing,StreetVibe,1,1560.96,1560.96,Credit Card,Delivered,Ludhiana,Punjab,India
ORD0108462,2024-12-23,CUST01549,Anika Nair,customer1549@email.com,P9438,Socks Pack,Clothing,SportFit,1,585.72,585.72,Credit Card,Cancelled,Surat,Gujarat,India
ORD0110412,2024-12-23,CUST01922,Saanvi Patel,customer1922@email.com,P5309,Action Figure,Toys & Games,PlayMore,1,420.55,420.55,Credit Card,Delivered,Ludhiana,Punjab,India
ORD0107024,2024-12-23,CUST01284,Priya Bhatt,customer1284@email.com,P1868,Webcam Full HD,Electronics,VisionTech,1,6620.73,6620.73,Debit Card,Returned,Bikaner,Rajasthan,India
ORD0103855,2024-12-23,CUST00694,Myra Agarwal,customer694@email.com,P8272,Business Book,Books,BookWorld,1,1025.28,1025.28,Wallet,Delivered,Madurai,Tamil Nadu,India
ORD0101049,2024-12-23,CUST00180,Neha Gupta,customer180@email.com,P1660,Pillow Set,Home & Kitchen,CozyHome,1,549.23,549.23,UPI,Delivered,Udaipur,Rajasthan,India
ORD0102679,2024-12-23,CUST00477,Arun Shah,customer477@email.com,P7132,Sports Water Bottle,Sports & Outdoors,FitLife,1,1449.87,1449.87,Credit Card,Returned,Thane,Maharashtra,India
ORD0102924,2024-12-23,CUST00529,Nidhi Joshi,customer529@email.com,P4407,Cotton T-Shirt,Clothing,UrbanStyle,2,1312.44,2624.88,Net Banking,Delivered,Faridabad,Haryana,India
ORD0102924,2024-12-23,CUST00529,Nidhi Joshi,customer529@email.com,P5800,Tennis Racket,Sports & Outdoors,SportPro,1,4074.75,4074.75,Credit Card,Cancelled,Faridabad,Haryana,India
ORD0109545,2024-12-23,CUST01753,Riya Malhotra,customer1753@email.com,P9112,Jacket,Clothing,UrbanStyle,1,5638.49,5638.49,Debit Card,Delivered,Lucknow,Uttar Pradesh,India
ORD0106435,2024-12-23,CUST01185,Anita Nair,customer1185@email.com,P7219,Toaster,Home & Kitchen,HomeAppliance,3,2960.39,7548.99,UPI,Delivered,Pune,Maharashtra,India
ORD0102924,2024-12-23,CUST00529,Nidhi Joshi,customer529@email.com,P9853,Formal Shirt,Clothing,ClassicWear,1,885.03,885.03,Cash on Delivery,Cancelled,Faridabad,Haryana,India
ORD0106435,2024-12-23,CUST01185,Anita Nair,customer1185@email.com,P9187,Football,Sports & Outdoors,SportPro,3,1005.52,3016.56,UPI,Returned,Pune,Maharashtra,India
ORD0106435,2024-12-23,CUST01185,Anita Nair,customer1185@email.com,P7411,Microwave Oven,Home & Kitchen,HomeAppliance,3,17773.81,53321.43,Debit Card,Returned,Pune,Maharashtra,India
ORD0107088,2024-12-23,CUST01292,Saanvi Patel,customer1292@email.com,P2175,Shampoo,Beauty & Personal Care,HairCare Pro,2,1237.78,2475.56,Cash on Delivery,Delivered,Ludhiana,Punjab,India
ORD0109543,2024-12-23,CUST01753,Riya Malhotra,customer1753@email.com,P8924,Webcam Full HD,Electronics,VisionTech,1,4475.49,4475.49,Credit Card,Delivered,Lucknow,Uttar Pradesh,India
ORD0109543,2024-12-23,CUST01753,Riya Malhotra,customer1753@email.com,P6519,Building Blocks,Toys & Games,KiddoFun,2,1447.75,2895.5,Wallet,Delivered,Lucknow,Uttar Pradesh,India
ORD0109543,2024-12-23,CUST01753,Riya Malhotra,customer1753@email.com,P9636,Tennis Racket,Sports & Outdoors,SportPro,1,2439.36,1951.49,Net Banking,Delivered,Lucknow,Uttar Pradesh,India
ORD0102679,2024-12-23,CUST00477,Arun Shah,customer477@email.com,P3576,Dollhouse,Toys & Games,KiddoFun,1,4601.21,4601.21,UPI,Delivered,Thane,Maharashtra,India
ORD0104372,2024-12-23,CUST00802,Kavita Sharma,customer802@email.com,P6159,Yoga Mat,Sports & Outdoors,FitLife,1,2362.57,2362.57,Wallet,Delivered,Thiruvananthapuram,Kerala,India
ORD0106435,2024-12-23,CUST01185,Anita Nair,customer1185@email.com,P8599,Cookbook,Books,BookWorld,1,907.43,907.43,Credit Card,Delivered,Pune,Maharashtra,India
ORD0108470,2024-12-23,CUST01549,Anika Nair,customer1549@email.com,P8527,Pillow Set,Home & Kitchen,CozyHome,1,1094.07,1094.07,Debit Card,Delivered,Surat,Gujarat,India
ORD0103457,2024-12-23,CUST00622,Pari Singh,customer622@email.com,P2734,Body Lotion,Beauty & Personal Care,GlowSkin,1,471.94,401.15,UPI,Returned,Udaipur,Rajasthan,India
ORD0107051,2024-12-23,CUST01289,Priya Das,customer1289@email.com,P1668,Self Help Book,Books,BookWorld,2,569.81,1139.62,Credit Card,Delivered,Kolkata,West Bengal,India
ORD0107024,2024-12-23,CUST01284,Priya Bhatt,customer1284@email.com,P5747,Webcam Full HD,Electronics,VisionTech,1,1981.91,1981.91,UPI,Delivered,Bikaner,Rajasthan,India
ORD0110044,2024-12-23,CUST01847,Sunita Agarwal,customer1847@email.com,P6698,Board Game,Toys & Games,PlayMore,2,650.08,1300.16,UPI,Delivered,Jodhpur,Rajasthan,India
ORD0110044,2024-12-23,CUST01847,Sunita Agarwal,customer1847@email.com,P3275,Hoodie,Clothing,StreetVibe,1,1291.57,1291.57,Credit Card,Cancelled,Jodhpur,Rajasthan,India
ORD0102679,2024-12-23,CUST00477,Arun Shah,customer477@email.com,P2662,Children Book,Books,KidsPress,1,475.46,475.46,Credit Card,Delivered,Thane,Maharashtra,India
ORD0104254,2024-12-23,CUST00776,Pooja Agarwal,customer776@email.com,P9773,Track Pants,Clothing,SportFit,3,1052.96,3158.88,Net Banking,Delivered,Kochi,Kerala,India
ORD0102679,2024-12-23,CUST00477,Arun Shah,customer477@email.com,P5153,Curtains,Home & Kitchen,CozyHome,1,2979.64,2979.64,UPI,Returned,Thane,Maharashtra,India
ORD0109130,2024-12-23,CUST01691,Vihaan Khan,customer1691@email.com,P6501,Hoodie,Clothing,StreetVibe,1,1739.21,1739.21,Cash on Delivery,Returned,Mumbai,Maharashtra,India
ORD0107051,2024-12-23,CUST01289,Priya Das,customer1289@email.com,P5047,Poetry Collection,Books,ReadMore,1,567.26,567.26,UPI,Delivered,Kolkata,West Bengal,India
ORD0109577,2024-12-23,CUST01759,Reyansh Yadav,customer1759@email.com,P9246,Video Game,Toys & Games,PlayMore,1,1079.56,1079.56,Wallet,Cancelled,Kozhikode,Kerala,India
ORD0107558,2024-12-23,CUST01388,Ananya Kumar,customer1388@email.com,P5563,Gym Bag,Sports & Outdoors,FitLife,1,1287.28,1029.82,Cash on Delivery,Delivered,Jaipur,Rajasthan,India
ORD0101002,2024-12-23,CUST00172,Anita Nair,customer172@email.com,P9257,Self Help Book,Books,BookWorld,1,368.01,368.01,Wallet,Delivered,Kolkata,West Bengal,India
ORD0101002,2024-12-23,CUST00172,Anita Nair,customer172@email.com,P5273,Soft Toy,Toys & Games,KiddoFun,1,581.8,523.62,Credit Card,Delivered,Kolkata,West Bengal,India
ORD0107558,2024-12-23,CUST01388,Ananya Kumar,customer1388@email.com,P4874,Toaster,Home & Kitchen,HomeAppliance,2,3120.47,5928.89,Wallet,Delivered,Jaipur,Rajasthan,India
ORD0101834,2024-12-23,CUST00333,Meera Bhatt,customer333@email.com,P3713,Jacket,Clothing,UrbanStyle,1,2482.12,2482.12,Cash on Delivery,Delivered,Kochi,Kerala,India
ORD0101834,2024-12-23,CUST00333,Meera Bhatt,customer333@email.com,P5849,Cricket Bat,Sports & Outdoors,SportPro,2,3146.33,6292.66,Debit Card,Cancelled,Kochi,Kerala,India
ORD0107051,2024-12-23,CUST01289,Priya Das,customer1289@email.com,P4290,Face Serum,Beauty & Personal Care,GlowSkin,1,1598.28,1598.28,Credit Card,Delivered,Kolkata,West Bengal,India
ORD0107558,2024-12-23,CUST01388,Ananya Kumar,customer1388@email.com,P2106,Pillow Set,Home & Kitchen,CozyHome,2,523.28,1046.56,Wallet,Returned,Jaipur,Rajasthan,India
ORD0106559,2024-12-23,CUST01203,Rahul Chopra,customer1203@email.com,P5890,Pressure Cooker,Home & Kitchen,ChefMaster,2,3733.94,7467.88,Debit Card,Delivered,Chandigarh,Punjab,India
ORD0109056,2024-12-23,CUST01677,Aditya Kumar,customer1677@email.com,P4486,Action Figure,Toys & Games,PlayMore,2,1231.03,2462.06,Net Banking,Delivered,Amritsar,Punjab,India
ORD0107974,2024-12-23,CUST01455,Divya Bhatt,customer1455@email.com,P3941,Gym Bag,Sports & Outdoors,FitLife,1,1538.69,1538.69,Net Banking,Delivered,Kanpur,Uttar Pradesh,India
ORD0106559,2024-12-23,CUST01203,Rahul Chopra,customer1203@email.com,P1395,Cookbook,Books,BookWorld,1,762.71,762.71,Debit Card,Delivered,Chandigarh,Punjab,India
ORD0106198,2024-12-23,CUST01133,Sanjay Agarwal,customer1133@email.com,P4860,Comics,Books,KidsPress,1,331.04,331.04,Credit Card,Delivered,Delhi,Delhi,India
ORD0106198,2024-12-23,CUST01133,Sanjay Agarwal,customer1133@email.com,P6076,Video Game,Toys & Games,PlayMore,1,1958.45,1958.45,Net Banking,Cancelled,Delhi,Delhi,India
ORD0102152,2024-12-23,CUST00378,Rajesh Mishra,customer378@email.com,P4011,Comics,Books,KidsPress,2,159.22,318.44,Wallet,Delivered,Hyderabad,Telangana,India
